sale_id,date_sales,community,brand,model,units,unit_price,total_amount
1794,8/25/2024,Castilla y Leon,Apple,iPhone 13,4,1081.49,4325.96
1795,1/31/2024,Pais Vasco,OPPO,Find X5,3,366.2,1098.6
1796,9/30/2024,Cataluña,Xiaomi,Mi 11,2,1142.62,2285.24
1797,5/17/2025,Castilla La Mancha,OPPO,Find X5,5,1083.85,5419.25
1798,2/23/2025,Cataluña,Xiaomi,Poco X5,4,399.65,1598.6
1799,7/9/2025,Cataluña,Xiaomi,Mi 11,2,1261.81,2523.62
1800,8/24/2024,Pais Vasco,Motorola,G82,5,1183.36,5916.8
1801,3/3/2023,Pais Vasco,Motorola,G82,1,374.88,374.88
1802,1/2/2025,Andalucia,Xiaomi,Mi 11,2,240.8,481.6
1803,10/5/2024,Andalucia,Xiaomi,Mi 11,1,162.04,162.04
1804,3/13/2024,Castilla y Leon,Samsung,Galaxy Z Flip,4,859.34,3437.36
1805,2/28/2025,Cataluña,Xiaomi,Redmi Note 12,3,902.25,2706.75
1806,7/23/2024,Cataluña,Motorola,Edge 40,5,1332.84,6664.2
1807,6/10/2025,Pais Vasco,Samsung,Galaxy Z Flip,3,1166.74,3500.22
1808,10/8/2025,Madrid,Apple,iPhone 13,4,208.49,833.96
1809,9/12/2023,Cataluña,Xiaomi,Mi 11,4,363.92,1455.68
1810,4/29/2024,Pais Vasco,Xiaomi,Poco X5,5,176.59,882.95
1811,8/3/2025,Madrid,Samsung,Galaxy Z Flip,3,313.82,941.46
1812,11/21/2024,Madrid,OPPO,Reno 8,1,236.82,236.82
1813,7/16/2024,Galicia,Samsung,Galaxy A54,3,1092.12,3276.36
1814,10/8/2025,Castilla y Leon,OPPO,Reno 8,5,208.84,1044.2
1815,10/7/2025,Castilla La Mancha,Xiaomi,Poco X5,1,1203.84,1203.84
1816,4/3/2024,Madrid,Motorola,Edge 40,1,1181.82,1181.82
1817,6/11/2025,Castilla y Leon,Apple,iPhone 13,2,362.74,725.48
1818,1/11/2023,Castilla y Leon,Apple,iPhone 15,1,474.61,474.61
1819,9/15/2024,Madrid,Samsung,Galaxy S21,1,479.66,479.66
1820,12/15/2023,Galicia,Motorola,G82,2,879.32,1758.64
1821,10/31/2023,Castilla y Leon,Samsung,Galaxy S21,5,1259.75,6298.75
1822,9/8/2023,Castilla La Mancha,OPPO,A78,5,809.49,4047.45
1823,7/28/2024,Castilla La Mancha,Motorola,G82,3,1115.8,3347.4
1824,6/24/2024,Cataluña,OPPO,Reno 8,3,1039.23,3117.69
1825,2/26/2024,Valencia,Xiaomi,Poco X5,1,243.93,243.93
1826,1/27/2023,Valencia,OPPO,Reno 8,2,735.19,1470.38
1827,8/3/2023,Castilla La Mancha,OPPO,Reno 8,3,410.83,1232.49
1828,9/30/2024,Castilla y Leon,Motorola,Razr 40,4,969.11,3876.44
1829,3/24/2024,Andalucia,Motorola,Edge 40,3,631.97,1895.91
1830,3/30/2025,Valencia,OPPO,A78,2,235.8,471.6
1831,7/29/2023,Galicia,OPPO,Reno 8,2,726.19,1452.38
1832,5/7/2024,Cataluña,Samsung,Galaxy Z Flip,1,1267.62,1267.62
1833,9/2/2025,Madrid,Apple,iPhone 14,5,715.8,3579
1834,12/26/2024,Cataluña,Xiaomi,Redmi Note 12,4,415.08,1660.32
1835,11/6/2025,Pais Vasco,OPPO,A78,3,216.45,649.35
1836,4/11/2023,Cataluña,Xiaomi,Mi 11,4,1065,4260
1837,1/23/2024,Galicia,OPPO,Reno 8,4,370.81,1483.24
1838,11/28/2025,Castilla La Mancha,Xiaomi,Poco X5,4,286.48,1145.92
1839,8/16/2023,Valencia,Samsung,Galaxy Z Flip,2,293.98,587.96
1840,5/3/2024,Galicia,Samsung,Galaxy Z Flip,1,815.16,815.16
1841,3/13/2025,Pais Vasco,Xiaomi,Redmi Note 12,4,276.63,1106.52
1842,12/17/2023,Valencia,Xiaomi,Mi 11,2,584.54,1169.08
1843,1/7/2023,Galicia,Xiaomi,Poco X5,1,381.35,381.35
1844,5/3/2024,Galicia,Motorola,G82,2,543.89,1087.78
1845,11/11/2024,Andalucia,Samsung,Galaxy S21,4,327.29,1309.16
1846,5/26/2025,Castilla La Mancha,Samsung,Galaxy Z Flip,3,176.03,528.09
1847,1/20/2023,Andalucia,Xiaomi,Redmi Note 12,5,590.18,2950.9
1848,9/27/2025,Madrid,OPPO,A78,2,740.71,1481.42
1849,4/12/2024,Galicia,Samsung,Galaxy S21,5,778.93,3894.65
1850,9/15/2024,Cataluña,Apple,iPhone 13,3,715.77,2147.31
1851,9/23/2025,Galicia,Xiaomi,Poco X5,3,605.36,1816.08
1852,11/14/2024,Galicia,Samsung,Galaxy A54,5,1118.16,5590.8
1853,7/6/2024,Cataluña,Motorola,G82,5,1060.27,5301.35
1854,3/27/2024,Pais Vasco,Samsung,Galaxy S21,2,596.49,1192.98
1855,1/6/2025,Pais Vasco,Samsung,Galaxy S21,2,1080.46,2160.92
1856,7/14/2024,Cataluña,Apple,iPhone 14,5,1274.03,6370.15
1857,6/27/2024,Andalucia,OPPO,A78,3,1259.99,3779.97
1858,7/19/2024,Pais Vasco,OPPO,A78,3,388.22,1164.66
1859,9/9/2023,Castilla y Leon,Motorola,Razr 40,4,1144.17,4576.68
1860,8/14/2023,Galicia,Motorola,G82,1,773.66,773.66
1861,12/7/2025,Andalucia,Apple,iPhone 14,3,929.74,2789.22
1862,8/13/2024,Castilla La Mancha,Apple,iPhone 14,1,1149.73,1149.73
1863,3/21/2024,Madrid,Samsung,Galaxy A54,3,1181.84,3545.52
1864,9/18/2024,Castilla La Mancha,Samsung,Galaxy S21,1,687.9,687.9
1865,10/10/2023,Galicia,Samsung,Galaxy S21,3,1248.4,3745.2
1866,6/26/2023,Andalucia,Motorola,Razr 40,3,328.31,984.93
1867,8/18/2024,Cataluña,Apple,iPhone 14,2,190.17,380.34
1868,5/15/2025,Pais Vasco,Xiaomi,Redmi Note 12,4,1358.63,5434.52
1869,9/28/2024,Galicia,Samsung,Galaxy A54,2,854.88,1709.76
1870,2/13/2024,Andalucia,Xiaomi,Poco X5,3,319.61,958.83
1871,9/16/2024,Galicia,Motorola,Edge 40,1,521.67,521.67
1872,2/8/2025,Andalucia,OPPO,A78,4,270.05,1080.2
1873,10/28/2025,Castilla y Leon,Motorola,G82,3,735.47,2206.41
1874,4/20/2025,Pais Vasco,OPPO,Find X5,4,184.59,738.36
1875,7/1/2023,Pais Vasco,Motorola,Edge 40,2,919.01,1838.02
1876,9/18/2023,Castilla y Leon,Xiaomi,Redmi Note 12,5,829.09,4145.45
1877,3/15/2025,Madrid,Motorola,G82,2,653.68,1307.36
1878,4/22/2023,Castilla La Mancha,Samsung,Galaxy A54,1,218.37,218.37
1879,8/18/2024,Cataluña,Samsung,Galaxy A54,5,751.83,3759.15
1880,11/12/2025,Cataluña,Xiaomi,Redmi Note 12,1,1026.97,1026.97
1881,10/7/2023,Castilla La Mancha,Motorola,Edge 40,2,1268.82,2537.64
1882,1/14/2023,Galicia,Apple,iPhone 14,4,929.58,3718.32
1883,1/1/2023,Cataluña,Apple,iPhone 13,2,904.74,1809.48
1884,5/21/2024,Cataluña,Samsung,Galaxy Z Flip,2,279.51,559.02
1885,3/11/2025,Castilla La Mancha,Samsung,Galaxy Z Flip,1,1307.56,1307.56
1886,1/12/2024,Castilla La Mancha,Xiaomi,Mi 11,2,1202.15,2404.3
1887,9/10/2023,Castilla La Mancha,Motorola,G82,4,332.81,1331.24
1888,5/7/2024,Andalucia,Samsung,Galaxy S21,2,789.39,1578.78
1889,9/10/2025,Castilla La Mancha,Motorola,Edge 40,3,511.81,1535.43
1890,1/22/2025,Castilla La Mancha,Samsung,Galaxy Z Flip,3,638.99,1916.97
1891,5/20/2025,Pais Vasco,Samsung,Galaxy A54,2,184.96,369.92
1892,1/23/2023,Pais Vasco,OPPO,Reno 8,5,528.45,2642.25
1893,12/27/2024,Madrid,Motorola,G82,2,734.88,1469.76
1894,11/21/2023,Madrid,OPPO,Find X5,3,775.8,2327.4
1895,12/11/2025,Castilla y Leon,Motorola,Edge 40,4,791.31,3165.24
1896,12/21/2024,Andalucia,Apple,iPhone 15,5,574.11,2870.55
1897,3/17/2025,Galicia,Apple,iPhone 14,1,1295.2,1295.2
1898,1/5/2024,Castilla La Mancha,OPPO,Find X5,5,1035.63,5178.15
1899,9/23/2023,Galicia,Motorola,Razr 40,3,886.07,2658.21
1900,5/19/2023,Pais Vasco,Motorola,G82,1,186.9,186.9
1901,8/6/2023,Cataluña,Apple,iPhone 13,4,1317.79,5271.16
1902,4/29/2024,Valencia,OPPO,Find X5,1,1274.74,1274.74
1903,5/10/2025,Pais Vasco,Apple,iPhone 15,1,227.41,227.41
1904,5/30/2023,Madrid,Xiaomi,Redmi Note 12,4,1104.19,4416.76
1905,12/23/2023,Madrid,Motorola,Razr 40,3,284.58,853.74
1906,2/14/2024,Andalucia,OPPO,Find X5,2,465.62,931.24
1907,4/6/2024,Galicia,OPPO,A78,2,1077.69,2155.38
1908,6/26/2023,Valencia,OPPO,A78,5,180.3,901.5
1909,10/15/2023,Madrid,Samsung,Galaxy S21,1,599.45,599.45
1910,11/28/2024,Cataluña,OPPO,A78,2,1002.95,2005.9
1911,2/29/2024,Valencia,Motorola,G82,5,1184.47,5922.35
1912,10/10/2023,Castilla y Leon,Motorola,G82,1,698.6,698.6
1913,9/18/2023,Cataluña,OPPO,Reno 8,5,522.78,2613.9
1914,4/16/2023,Valencia,Samsung,Galaxy A54,5,825.67,4128.35
1915,5/29/2024,Galicia,Samsung,Galaxy S21,4,1029.09,4116.36
1916,6/3/2023,Galicia,Samsung,Galaxy S21,5,869.19,4345.95
1917,3/28/2025,Galicia,Motorola,Razr 40,5,220.81,1104.05
1918,6/22/2024,Castilla La Mancha,Samsung,Galaxy Z Flip,1,190.34,190.34
1919,11/16/2024,Valencia,OPPO,Find X5,1,324.11,324.11
1920,5/8/2023,Castilla y Leon,Motorola,Razr 40,2,766.94,1533.88
1921,12/9/2024,Madrid,Motorola,Razr 40,1,1337.38,1337.38
1922,9/7/2025,Cataluña,Motorola,Razr 40,2,488.14,976.28
1923,10/14/2025,Madrid,Samsung,Galaxy S21,5,431.56,2157.8
1924,9/13/2024,Castilla La Mancha,Xiaomi,Mi 11,2,176.8,353.6
1925,12/30/2025,Valencia,Samsung,Galaxy S21,5,1225.37,6126.85
1926,4/17/2023,Castilla La Mancha,Samsung,Galaxy Z Flip,4,1107.1,4428.4
1927,10/10/2023,Pais Vasco,Apple,iPhone 14,1,697.44,697.44
1928,2/1/2024,Castilla y Leon,Motorola,G82,3,695.66,2086.98
1929,7/8/2023,Valencia,Samsung,Galaxy S21,5,162.56,812.8
1930,1/31/2023,Madrid,OPPO,A78,2,1165.78,2331.56
1931,6/17/2025,Andalucia,Samsung,Galaxy S21,2,503.24,1006.48
1932,8/21/2024,Valencia,Xiaomi,Mi 11,2,907.65,1815.3
1933,6/7/2023,Cataluña,OPPO,A78,1,462.75,462.75
1934,1/1/2025,Castilla La Mancha,Motorola,Edge 40,2,704.43,1408.86
1935,5/15/2024,Galicia,Xiaomi,Mi 11,5,1266.22,6331.1
1936,4/21/2023,Cataluña,Xiaomi,Poco X5,3,1275.53,3826.59
1937,6/10/2023,Galicia,Motorola,G82,2,1290.06,2580.12
1938,3/7/2024,Galicia,Motorola,Edge 40,1,615.49,615.49
1939,6/20/2025,Valencia,Apple,iPhone 13,4,1341.31,5365.24
1940,7/7/2024,Madrid,Samsung,Galaxy A54,3,885.3,2655.9
1941,7/25/2024,Madrid,Xiaomi,Redmi Note 12,5,629.92,3149.6
1942,6/28/2025,Pais Vasco,Samsung,Galaxy A54,1,430.56,430.56
1943,12/26/2025,Pais Vasco,OPPO,Reno 8,1,975.5,975.5
1944,2/23/2023,Castilla y Leon,Samsung,Galaxy Z Flip,5,1093.1,5465.5
1945,2/26/2023,Valencia,Xiaomi,Mi 11,3,1057.23,3171.69
1946,4/27/2023,Pais Vasco,Motorola,G82,1,841.62,841.62
1947,5/18/2025,Castilla La Mancha,Xiaomi,Poco X5,5,1049.03,5245.15
1948,2/19/2025,Andalucia,Motorola,G82,4,1082.04,4328.16
1949,7/28/2024,Madrid,Apple,iPhone 13,3,256.92,770.76
1950,11/22/2024,Galicia,Apple,iPhone 15,5,643.25,3216.25
1951,7/4/2024,Castilla y Leon,Motorola,G82,3,1128.03,3384.09
1952,9/20/2024,Cataluña,Motorola,Edge 40,5,975.97,4879.85
1953,8/5/2025,Castilla La Mancha,Xiaomi,Redmi Note 12,1,699.89,699.89
1954,9/10/2025,Castilla y Leon,OPPO,Reno 8,5,422.3,2111.5
1955,7/20/2024,Cataluña,Samsung,Galaxy Z Flip,5,839.31,4196.55
1956,6/12/2024,Andalucia,Samsung,Galaxy A54,3,474.43,1423.29
1957,12/24/2023,Valencia,OPPO,Reno 8,2,1239.05,2478.1
1958,3/20/2023,Cataluña,Samsung,Galaxy S21,2,1005.55,2011.1
1959,3/27/2023,Castilla y Leon,OPPO,A78,5,1046.7,5233.5
1960,6/11/2024,Galicia,Samsung,Galaxy Z Flip,1,997.98,997.98
1961,4/25/2024,Madrid,Xiaomi,Poco X5,3,286.45,859.35
1962,11/12/2025,Cataluña,Motorola,G82,1,446.22,446.22
1963,5/1/2025,Castilla y Leon,Xiaomi,Poco X5,1,952.36,952.36
1964,10/30/2024,Madrid,Xiaomi,Redmi Note 12,5,1135.21,5676.05
1965,8/21/2025,Castilla y Leon,Xiaomi,Mi 11,3,927.4,2782.2
1966,8/18/2024,Madrid,Apple,iPhone 14,2,1289.84,2579.68
1967,10/3/2024,Valencia,Samsung,Galaxy S21,5,1044.71,5223.55
1968,3/16/2024,Castilla y Leon,Motorola,Razr 40,4,1188.41,4753.64
1969,2/19/2025,Andalucia,Samsung,Galaxy Z Flip,1,1343.97,1343.97
1970,9/6/2023,Pais Vasco,Apple,iPhone 15,5,1147.76,5738.8
1971,10/11/2024,Castilla La Mancha,Motorola,G82,3,393.78,1181.34
1972,11/4/2024,Valencia,Motorola,G82,2,1148.76,2297.52
1973,10/6/2024,Castilla La Mancha,Xiaomi,Redmi Note 12,1,1016.34,1016.34
1974,1/11/2025,Pais Vasco,OPPO,A78,1,589.98,589.98
1975,9/18/2025,Castilla y Leon,Motorola,Edge 40,5,437.94,2189.7
1976,5/16/2024,Andalucia,OPPO,Reno 8,4,992.63,3970.52
1977,8/10/2024,Galicia,Apple,iPhone 15,3,542.31,1626.93
1978,10/31/2025,Pais Vasco,Samsung,Galaxy A54,2,870.01,1740.02
1979,2/1/2023,Castilla La Mancha,Apple,iPhone 13,2,300.99,601.98
1980,7/26/2023,Castilla La Mancha,Xiaomi,Poco X5,2,1236.82,2473.64
1981,5/30/2023,Andalucia,OPPO,Reno 8,2,793.62,1587.24
1982,12/26/2024,Pais Vasco,Motorola,G82,2,652.9,1305.8
1983,9/1/2023,Galicia,Motorola,Edge 40,3,1271.78,3815.34
1984,4/3/2023,Cataluña,Xiaomi,Poco X5,1,1073.44,1073.44
1985,7/10/2025,Pais Vasco,Xiaomi,Mi 11,4,511.61,2046.44
1986,1/11/2024,Andalucia,OPPO,A78,5,1295.43,6477.15
1987,1/16/2023,Andalucia,Motorola,Edge 40,5,891.31,4456.55
1988,6/17/2025,Castilla y Leon,OPPO,Find X5,2,785.83,1571.66
1989,4/20/2024,Cataluña,Motorola,G82,3,766.62,2299.86
1990,8/7/2024,Pais Vasco,Samsung,Galaxy Z Flip,3,630.08,1890.24
1991,3/7/2024,Madrid,Apple,iPhone 13,4,798.92,3195.68
1992,7/23/2023,Castilla y Leon,Motorola,Razr 40,3,505.99,1517.97
1993,9/23/2025,Galicia,Samsung,Galaxy A54,4,429.54,1718.16
1994,8/6/2023,Galicia,Apple,iPhone 14,2,983.04,1966.08
1995,11/7/2025,Valencia,Apple,iPhone 13,2,184.19,368.38
1996,1/14/2023,Valencia,Samsung,Galaxy Z Flip,4,1190.63,4762.52
1997,7/31/2024,Valencia,Samsung,Galaxy A54,5,683.13,3415.65
1998,7/18/2025,Andalucia,OPPO,A78,3,1297.49,3892.47
1999,10/7/2025,Pais Vasco,Samsung,Galaxy A54,3,258.58,775.74
2000,12/25/2024,Cataluña,Apple,iPhone 14,1,1080.35,1080.35
2001,10/31/2024,Cataluña,Apple,iPhone 15,2,783.83,1567.66
2002,10/6/2024,Cataluña,Xiaomi,Mi 11,1,691.72,691.72
2003,3/14/2023,Valencia,Motorola,G82,1,457.39,457.39
2004,2/5/2024,Valencia,Motorola,G82,3,737.64,2212.92
2005,8/1/2024,Castilla La Mancha,OPPO,Reno 8,2,398.22,796.44
2006,1/7/2023,Valencia,Samsung,Galaxy Z Flip,4,234.08,936.32
2007,12/31/2023,Valencia,Motorola,Razr 40,1,672.7,672.7
2008,4/25/2024,Pais Vasco,Xiaomi,Poco X5,3,755.29,2265.87
2009,8/21/2024,Valencia,Apple,iPhone 14,4,762.78,3051.12
2010,9/12/2025,Castilla y Leon,OPPO,A78,3,270.67,812.01
2011,7/4/2025,Pais Vasco,Samsung,Galaxy A54,3,459.25,1377.75
2012,8/9/2025,Andalucia,OPPO,Reno 8,3,975.77,2927.31
2013,9/20/2023,Pais Vasco,Xiaomi,Poco X5,4,1200.15,4800.6
2014,4/25/2024,Pais Vasco,OPPO,A78,1,513.66,513.66
2015,5/5/2023,Pais Vasco,Motorola,Edge 40,5,1114.75,5573.75
2016,4/22/2025,Castilla y Leon,Xiaomi,Poco X5,4,1161.29,4645.16
2017,4/22/2023,Galicia,OPPO,Find X5,3,756.88,2270.64
2018,9/23/2024,Madrid,Apple,iPhone 14,4,662.26,2649.04
2019,8/14/2023,Valencia,Motorola,Edge 40,5,913.44,4567.2
2020,2/13/2023,Madrid,Apple,iPhone 15,4,262.82,1051.28
2021,4/11/2023,Cataluña,Xiaomi,Mi 11,5,413.08,2065.4
2022,3/21/2025,Andalucia,Motorola,Edge 40,2,512.73,1025.46
2023,4/26/2025,Castilla y Leon,Apple,iPhone 14,2,841.19,1682.38
2024,2/11/2023,Madrid,Apple,iPhone 13,5,278.15,1390.75
2025,11/18/2023,Madrid,OPPO,Find X5,3,526.83,1580.49
2026,3/11/2023,Valencia,Apple,iPhone 15,3,1087.39,3262.17
2027,9/26/2023,Pais Vasco,OPPO,A78,3,1227.48,3682.44
2028,2/11/2023,Pais Vasco,Samsung,Galaxy S21,1,1078.31,1078.31
2029,7/15/2023,Andalucia,Motorola,Razr 40,5,1140.78,5703.9
2030,10/24/2024,Galicia,Apple,iPhone 15,4,790.44,3161.76
2031,7/28/2025,Galicia,Samsung,Galaxy A54,2,274.6,549.2
2032,8/19/2024,Pais Vasco,Motorola,G82,4,266.33,1065.32
2033,9/16/2025,Galicia,OPPO,A78,3,1284.58,3853.74
2034,2/22/2025,Valencia,Motorola,Razr 40,1,1391.44,1391.44
2035,7/15/2025,Cataluña,OPPO,Find X5,2,872.35,1744.7
2036,7/4/2025,Valencia,Samsung,Galaxy A54,3,746.01,2238.03
2037,11/11/2024,Galicia,Samsung,Galaxy Z Flip,2,1162.1,2324.2
2038,3/1/2024,Andalucia,Samsung,Galaxy S21,4,891.76,3567.04
2039,8/27/2025,Pais Vasco,Samsung,Galaxy S21,5,1053.79,5268.95
2040,10/7/2025,Madrid,Motorola,Edge 40,3,664.82,1994.46
2041,10/20/2024,Madrid,Xiaomi,Redmi Note 12,5,898.41,4492.05
2042,9/27/2025,Valencia,Samsung,Galaxy A54,5,774.77,3873.85
2043,9/16/2025,Castilla La Mancha,Apple,iPhone 14,5,843.51,4217.55
2044,6/8/2023,Pais Vasco,Samsung,Galaxy S21,4,309.1,1236.4
2045,12/7/2023,Cataluña,Samsung,Galaxy S21,2,697,1394
2046,10/11/2025,Pais Vasco,Samsung,Galaxy S21,2,932.71,1865.42
2047,5/6/2025,Andalucia,Motorola,G82,4,161.57,646.28
2048,7/9/2024,Galicia,Samsung,Galaxy A54,5,552.98,2764.9
2049,10/17/2023,Andalucia,Xiaomi,Poco X5,3,804.06,2412.18
2050,11/29/2025,Castilla y Leon,Apple,iPhone 15,5,464.05,2320.25
2051,10/5/2023,Castilla y Leon,OPPO,Reno 8,2,805.47,1610.94
2052,5/2/2025,Castilla y Leon,OPPO,Reno 8,2,337.94,675.88
2053,1/20/2024,Galicia,Samsung,Galaxy S21,2,1017.56,2035.12
2054,7/13/2023,Castilla y Leon,Motorola,G82,1,931.22,931.22
2055,12/18/2024,Cataluña,Motorola,Edge 40,5,1254.18,6270.9
2056,1/30/2024,Madrid,Xiaomi,Poco X5,3,505.23,1515.69
2057,1/22/2025,Galicia,OPPO,A78,5,1108.74,5543.7
2058,6/8/2023,Valencia,Xiaomi,Poco X5,5,340.53,1702.65
2059,6/22/2024,Andalucia,Apple,iPhone 14,5,277.9,1389.5
2060,11/7/2024,Pais Vasco,Motorola,Razr 40,5,1114.97,5574.85
2061,8/27/2025,Galicia,Motorola,Razr 40,2,360.12,720.24
2062,10/28/2023,Cataluña,Apple,iPhone 13,2,356.02,712.04
2063,4/17/2023,Cataluña,Samsung,Galaxy A54,2,789.63,1579.26
2064,10/31/2024,Castilla La Mancha,OPPO,Find X5,3,775.47,2326.41
2065,2/11/2025,Pais Vasco,Samsung,Galaxy S21,4,1032.81,4131.24
2066,12/22/2025,Castilla y Leon,Xiaomi,Mi 11,1,1254.11,1254.11
2067,10/20/2023,Galicia,Apple,iPhone 13,4,850.61,3402.44
2068,9/4/2023,Galicia,OPPO,A78,5,1274.7,6373.5
2069,1/18/2025,Madrid,Xiaomi,Redmi Note 12,4,1113.43,4453.72
2070,3/13/2024,Pais Vasco,Xiaomi,Poco X5,5,849.74,4248.7
2071,1/2/2024,Castilla y Leon,Apple,iPhone 14,1,394.8,394.8
2072,1/12/2023,Valencia,Xiaomi,Poco X5,5,537.99,2689.95
2073,10/26/2025,Galicia,Samsung,Galaxy A54,1,908.47,908.47
2074,9/7/2025,Galicia,Samsung,Galaxy Z Flip,4,204.9,819.6
2075,3/4/2023,Madrid,Xiaomi,Mi 11,4,1396.54,5586.16
2076,8/27/2025,Andalucia,OPPO,Find X5,5,1159.29,5796.45
2077,11/10/2023,Madrid,Samsung,Galaxy A54,2,1238.64,2477.28
2078,9/2/2023,Pais Vasco,Apple,iPhone 13,1,704.22,704.22
2079,7/22/2024,Cataluña,Samsung,Galaxy A54,2,968.88,1937.76
2080,12/13/2023,Castilla y Leon,Samsung,Galaxy A54,5,1052.67,5263.35
2081,4/5/2025,Madrid,Xiaomi,Poco X5,4,1197.15,4788.6
2082,10/24/2025,Valencia,Samsung,Galaxy S21,2,1061.2,2122.4
2083,4/2/2023,Castilla La Mancha,Samsung,Galaxy S21,3,910.66,2731.98
2084,1/7/2023,Andalucia,Motorola,G82,3,492.2,1476.6
2085,8/12/2025,Castilla y Leon,Xiaomi,Redmi Note 12,5,1195.13,5975.65
2086,6/30/2023,Castilla La Mancha,Samsung,Galaxy Z Flip,1,1297.51,1297.51
2087,1/16/2024,Cataluña,Apple,iPhone 15,3,888.94,2666.82
2088,3/21/2024,Madrid,Samsung,Galaxy S21,3,725.44,2176.32
2089,9/29/2023,Valencia,Apple,iPhone 14,3,216.67,650.01
2090,10/15/2023,Galicia,Xiaomi,Redmi Note 12,5,544.43,2722.15
2091,2/13/2024,Galicia,Apple,iPhone 13,2,1374.1,2748.2
2092,6/25/2024,Castilla La Mancha,Xiaomi,Poco X5,1,762.36,762.36
2093,12/7/2025,Castilla y Leon,Motorola,G82,4,1186.88,4747.52
2094,11/15/2023,Pais Vasco,Apple,iPhone 13,5,860.89,4304.45
2095,2/29/2024,Galicia,OPPO,Find X5,3,1024.57,3073.71
2096,7/5/2023,Galicia,Motorola,Razr 40,5,1116.76,5583.8
2097,6/18/2024,Castilla La Mancha,Xiaomi,Redmi Note 12,1,1302.4,1302.4
2098,8/31/2025,Andalucia,Motorola,Razr 40,2,734.06,1468.12
2099,3/11/2023,Pais Vasco,Xiaomi,Mi 11,3,1026.61,3079.83
2100,5/13/2025,Andalucia,Xiaomi,Redmi Note 12,4,568.39,2273.56
2101,9/19/2024,Castilla y Leon,Samsung,Galaxy S21,2,733.55,1467.1
2102,7/23/2025,Castilla La Mancha,Apple,iPhone 13,5,869.96,4349.8
2103,8/27/2025,Pais Vasco,OPPO,A78,2,465.72,931.44
2104,9/15/2025,Castilla y Leon,Xiaomi,Poco X5,4,525.22,2100.88
2105,5/12/2025,Cataluña,Apple,iPhone 15,4,1117.59,4470.36
2106,12/2/2023,Madrid,Motorola,G82,5,357.98,1789.9
2107,10/13/2023,Valencia,Xiaomi,Poco X5,2,979.26,1958.52
2108,10/17/2023,Galicia,Samsung,Galaxy S21,3,723.39,2170.17
2109,10/30/2023,Madrid,Apple,iPhone 14,2,1253.69,2507.38
2110,1/14/2024,Cataluña,Xiaomi,Mi 11,2,1222.2,2444.4
2111,11/12/2023,Valencia,OPPO,Reno 8,5,1207.09,6035.45
2112,11/23/2023,Castilla La Mancha,Xiaomi,Redmi Note 12,3,274.89,824.67
2113,3/11/2024,Pais Vasco,Motorola,Razr 40,4,985.55,3942.2
2114,7/16/2023,Valencia,OPPO,A78,4,310.63,1242.52
2115,8/2/2024,Castilla y Leon,Apple,iPhone 14,4,896.17,3584.68
2116,9/27/2025,Castilla y Leon,Motorola,Edge 40,5,183.62,918.1
2117,1/25/2025,Valencia,Motorola,Edge 40,3,574.81,1724.43
2118,6/8/2023,Pais Vasco,Samsung,Galaxy Z Flip,2,322.6,645.2
2119,9/10/2024,Valencia,Apple,iPhone 13,4,266.06,1064.24
2120,5/21/2025,Andalucia,OPPO,A78,2,506.21,1012.42
2121,3/13/2023,Castilla La Mancha,OPPO,A78,3,1348.14,4044.42
2122,3/26/2025,Andalucia,OPPO,Reno 8,5,1192.79,5963.95
2123,7/27/2023,Castilla y Leon,OPPO,Reno 8,4,1154.44,4617.76
2124,9/21/2023,Castilla y Leon,Samsung,Galaxy S21,5,783.71,3918.55
2125,4/2/2025,Castilla La Mancha,OPPO,Reno 8,4,1114.2,4456.8
2126,8/26/2023,Galicia,Xiaomi,Mi 11,5,1158.91,5794.55
2127,8/27/2025,Castilla y Leon,OPPO,A78,3,1205.21,3615.63
2128,5/18/2025,Andalucia,Xiaomi,Redmi Note 12,5,1099.51,5497.55
2129,11/21/2024,Madrid,Samsung,Galaxy S21,5,472.3,2361.5
2130,6/9/2025,Castilla La Mancha,Motorola,Razr 40,1,730.95,730.95
2131,7/31/2025,Castilla La Mancha,Samsung,Galaxy S21,3,212.59,637.77
2132,5/31/2024,Castilla y Leon,Motorola,Razr 40,4,571.83,2287.32
2133,1/2/2024,Galicia,Xiaomi,Redmi Note 12,3,596.11,1788.33
2134,9/1/2024,Castilla y Leon,Samsung,Galaxy A54,1,894.72,894.72
2135,12/24/2025,Madrid,Xiaomi,Poco X5,4,460.78,1843.12
2136,9/16/2023,Cataluña,Samsung,Galaxy Z Flip,2,941.15,1882.3
2137,7/27/2025,Castilla y Leon,OPPO,Find X5,5,455.13,2275.65
2138,3/25/2023,Castilla La Mancha,Motorola,Razr 40,1,558.24,558.24
2139,2/21/2025,Cataluña,Samsung,Galaxy S21,5,1375.33,6876.65
2140,5/15/2025,Galicia,Samsung,Galaxy A54,4,177.98,711.92
2141,6/6/2025,Cataluña,Xiaomi,Poco X5,1,1142.06,1142.06
2142,11/18/2025,Galicia,Motorola,G82,5,1217.8,6089
2143,2/5/2025,Madrid,Apple,iPhone 15,5,741.15,3705.75
2144,7/20/2024,Andalucia,OPPO,Find X5,5,989.3,4946.5
2145,8/6/2024,Andalucia,Motorola,G82,3,156.31,468.93
2146,9/23/2023,Pais Vasco,Apple,iPhone 13,3,483.82,1451.46
